Trading date,open,close,high,low,volume
1943-11-30,11.02,11.02,11.02,11.02,0.0
1943-12-01,11.13,11.13,11.13,11.13,0.0
1943-12-02,11.22,11.22,11.22,11.22,0.0
1943-12-03,11.23,11.23,11.23,11.23,0.0
1943-12-06,11.28,11.28,11.28,11.28,0.0
1943-12-07,11.38,11.38,11.38,11.38,0.0
1943-12-08,11.5,11.5,11.5,11.5,0.0
1943-12-09,11.43,11.43,11.43,11.43,0.0
1943-12-10,11.49,11.49,11.49,11.49,0.0
1943-12-13,11.48,11.48,11.48,11.48,0.0
1943-12-14,11.45,11.45,11.45,11.45,0.0
1943-12-15,11.44,11.44,11.44,11.44,0.0
1943-12-16,11.5,11.5,11.5,11.5,0.0
1943-12-17,11.56,11.56,11.56,11.56,0.0
1943-12-20,11.64,11.64,11.64,11.64,0.0
1943-12-21,11.61,11.61,11.61,11.61,0.0
1943-12-22,11.6,11.6,11.6,11.6,0.0
1943-12-23,11.59,11.59,11.59,11.59,0.0
1943-12-24,11.61,11.61,11.61,11.61,0.0
1943-12-27,11.59,11.59,11.59,11.59,0.0
1943-12-28,11.48,11.48,11.48,11.48,0.0
1943-12-29,11.48,11.48,11.48,11.48,0.0
1943-12-30,11.69,11.69,11.69,11.69,0.0
1943-12-31,11.67,11.67,11.67,11.67,0.0
1944-01-03,11.66,11.66,11.66,11.66,0.0
1944-01-04,11.81,11.81,11.81,11.81,0.0
1944-01-05,11.94,11.94,11.94,11.94,0.0
1944-01-06,11.89,11.89,11.89,11.89,0.0
1944-01-07,11.87,11.87,11.87,11.87,0.0
1944-01-10,11.85,11.85,11.85,11.85,0.0
1944-01-11,11.92,11.92,11.92,11.92,0.0
1944-01-12,11.84,11.84,11.84,11.84,0.0
1944-01-13,11.81,11.81,11.81,11.81,0.0
1944-01-14,11.86,11.86,11.86,11.86,0.0
1944-01-17,11.9,11.9,11.9,11.9,0.0
1944-01-18,11.87,11.87,11.87,11.87,0.0
1944-01-19,11.88,11.88,11.88,11.88,0.0
1944-01-20,11.88,11.88,11.88,11.88,0.0
1944-01-21,11.9,11.9,11.9,11.9,0.0
1944-01-24,11.89,11.89,11.89,11.89,0.0
1944-01-25,11.88,11.88,11.88,11.88,0.0
1944-01-26,11.76,11.76,11.76,11.76,0.0
1944-01-27,11.74,11.74,11.74,11.74,0.0
1944-01-28,11.81,11.81,11.81,11.81,0.0
1944-01-31,11.85,11.85,11.85,11.85,0.0
1944-02-01,11.83,11.83,11.83,11.83,0.0
1944-02-02,11.8,11.8,11.8,11.8,0.0
1944-02-03,11.7,11.7,11.7,11.7,0.0
1944-02-04,11.6,11.6,11.6,11.6,0.0
1944-02-07,11.56,11.56,11.56,11.56,0.0
1944-02-08,11.67,11.67,11.67,11.67,0.0
1944-02-09,11.67,11.67,11.67,11.67,0.0
1944-02-10,11.75,11.75,11.75,11.75,0.0
1944-02-11,11.74,11.74,11.74,11.74,0.0
1944-02-14,11.74,11.74,11.74,11.74,0.0
1944-02-15,11.82,11.82,11.82,11.82,0.0
1944-02-16,11.79,11.79,11.79,11.79,0.0
1944-02-17,11.87,11.87,11.87,11.87,0.0
1944-02-18,11.78,11.78,11.78,11.78,0.0
1944-02-21,11.76,11.76,11.76,11.76,0.0
1944-02-23,11.86,11.86,11.86,11.86,0.0
1944-02-24,11.88,11.88,11.88,11.88,0.0
1944-02-25,11.8,11.8,11.8,11.8,0.0
1944-02-28,11.89,11.89,11.89,11.89,0.0
1944-02-29,11.82,11.82,11.82,11.82,0.0
1944-03-01,11.87,11.87,11.87,11.87,0.0
1944-03-02,11.88,11.88,11.88,11.88,0.0
1944-03-03,11.9,11.9,11.9,11.9,0.0
1944-03-06,11.93,11.93,11.93,11.93,0.0
1944-03-07,12.01,12.01,12.01,12.01,0.0
1944-03-08,12.11,12.11,12.11,12.11,0.0
1944-03-09,12.08,12.08,12.08,12.08,0.0
1944-03-10,12.1,12.1,12.1,12.1,0.0
1944-03-13,12.24,12.24,12.24,12.24,0.0
1944-03-14,12.22,12.22,12.22,12.22,0.0
1944-03-15,12.28,12.28,12.28,12.28,0.0
1944-03-16,12.29,12.29,12.29,12.29,0.0
1944-03-17,12.31,12.31,12.31,12.31,0.0
1944-03-20,12.2,12.2,12.2,12.2,0.0
1944-03-21,12.25,12.25,12.25,12.25,0.0
1944-03-22,12.23,12.23,12.23,12.23,0.0
1944-03-23,12.1,12.1,12.1,12.1,0.0
1944-03-24,12.13,12.13,12.13,12.13,0.0
1944-03-27,12.1,12.1,12.1,12.1,0.0
1944-03-28,11.98,11.98,11.98,11.98,0.0
1944-03-29,11.95,11.95,11.95,11.95,0.0
1944-03-30,12.03,12.03,12.03,12.03,0.0
1944-03-31,12.02,12.02,12.02,12.02,0.0
1944-04-03,11.96,11.96,11.96,11.96,0.0
1944-04-04,11.97,11.97,11.97,11.97,0.0
1944-04-05,11.98,11.98,11.98,11.98,0.0
1944-04-06,12.04,12.04,12.04,12.04,0.0
1944-04-10,12.06,12.06,12.06,12.06,0.0
1944-04-11,12.06,12.06,12.06,12.06,0.0
1944-04-12,11.98,11.98,11.98,11.98,0.0
1944-04-13,11.95,11.95,11.95,11.95,0.0
1944-04-14,11.95,11.95,11.95,11.95,0.0
1944-04-17,11.94,11.94,11.94,11.94,0.0
1944-04-18,11.73,11.73,11.73,11.73,0.0
1944-04-19,11.69,11.69,11.69,11.69,0.0
1944-04-20,11.78,11.78,11.78,11.78,0.0
1944-04-21,11.8,11.8,11.8,11.8,0.0
1944-04-24,11.67,11.67,11.67,11.67,0.0
1944-04-25,11.69,11.69,11.69,11.69,0.0
1944-04-26,11.76,11.76,11.76,11.76,0.0
1944-04-27,11.81,11.81,11.81,11.81,0.0
1944-04-28,11.87,11.87,11.87,11.87,0.0
1944-05-01,11.96,11.96,11.96,11.96,0.0
1944-05-02,11.95,11.95,11.95,11.95,0.0
1944-05-03,12.03,12.03,12.03,12.03,0.0
1944-05-04,12.01,12.01,12.01,12.01,0.0
1944-05-05,12.08,12.08,12.08,12.08,0.0
1944-05-08,12.09,12.09,12.09,12.09,0.0
1944-05-09,12.08,12.08,12.08,12.08,0.0
1944-05-10,12.08,12.08,12.08,12.08,0.0
1944-05-11,12.09,12.09,12.09,12.09,0.0
1944-05-12,12.0,12.0,12.0,12.0,0.0
1944-05-15,11.99,11.99,11.99,11.99,0.0
1944-05-16,12.0,12.0,12.0,12.0,0.0
1944-05-17,12.08,12.08,12.08,12.08,0.0
1944-05-18,12.1,12.1,12.1,12.1,0.0
1944-05-19,12.12,12.12,12.12,12.12,0.0
1944-05-22,12.13,12.13,12.13,12.13,0.0
1944-05-23,12.17,12.17,12.17,12.17,0.0
1944-05-24,12.22,12.22,12.22,12.22,0.0
1944-05-25,12.2,12.2,12.2,12.2,0.0
1944-05-26,12.22,12.22,12.22,12.22,0.0
1944-05-29,12.27,12.27,12.27,12.27,0.0
1944-05-31,12.35,12.35,12.35,12.35,0.0
1944-06-01,12.31,12.31,12.31,12.31,0.0
1944-06-02,12.3,12.3,12.3,12.3,0.0
1944-06-05,12.23,12.23,12.23,12.23,0.0
1944-06-06,12.31,12.31,12.31,12.31,0.0
1944-06-07,12.3,12.3,12.3,12.3,0.0
1944-06-08,12.25,12.25,12.25,12.25,0.0
1944-06-09,12.27,12.27,12.27,12.27,0.0
1944-06-12,12.55,12.55,12.55,12.55,0.0
1944-06-13,12.64,12.64,12.64,12.64,0.0
1944-06-14,12.66,12.66,12.66,12.66,0.0
1944-06-15,12.73,12.73,12.73,12.73,0.0
1944-06-16,12.82,12.82,12.82,12.82,0.0
1944-06-19,12.95,12.95,12.95,12.95,0.0
1944-06-20,12.97,12.97,12.97,12.97,0.0
1944-06-21,12.94,12.94,12.94,12.94,0.0
1944-06-22,12.92,12.92,12.92,12.92,0.0
1944-06-23,12.9,12.9,12.9,12.9,0.0
1944-06-26,12.98,12.98,12.98,12.98,0.0
1944-06-27,13.02,13.02,13.02,13.02,0.0
1944-06-28,12.95,12.95,12.95,12.95,0.0
1944-06-29,12.94,12.94,12.94,12.94,0.0
1944-06-30,12.98,12.98,12.98,12.98,0.0
1944-07-03,13.11,13.11,13.11,13.11,0.0
1944-07-05,13.18,13.18,13.18,13.18,0.0
1944-07-06,13.13,13.13,13.13,13.13,0.0
1944-07-07,13.16,13.16,13.16,13.16,0.0
1944-07-10,13.27,13.27,13.27,13.27,0.0
1944-07-11,13.25,13.25,13.25,13.25,0.0
1944-07-12,13.27,13.27,13.27,13.27,0.0
1944-07-13,13.22,13.22,13.22,13.22,0.0
1944-07-14,13.23,13.23,13.23,13.23,0.0
1944-07-17,13.1,13.1,13.1,13.1,0.0
1944-07-18,12.98,12.98,12.98,12.98,0.0
1944-07-19,13.07,13.07,13.07,13.07,0.0
1944-07-20,12.96,12.96,12.96,12.96,0.0
1944-07-21,12.78,12.78,12.78,12.78,0.0
1944-07-24,12.7,12.7,12.7,12.7,0.0
1944-07-25,12.8,12.8,12.8,12.8,0.0
1944-07-26,12.77,12.77,12.77,12.77,0.0
1944-07-27,12.77,12.77,12.77,12.77,0.0
1944-07-28,12.7,12.7,12.7,12.7,0.0
1944-07-31,12.71,12.71,12.71,12.71,0.0
1944-08-01,12.78,12.78,12.78,12.78,0.0
1944-08-02,12.81,12.81,12.81,12.81,0.0
1944-08-03,12.73,12.73,12.73,12.73,0.0
1944-08-04,12.61,12.61,12.61,12.61,0.0
1944-08-07,12.67,12.67,12.67,12.67,0.0
1944-08-08,12.62,12.62,12.62,12.62,0.0
1944-08-09,12.68,12.68,12.68,12.68,0.0
1944-08-10,12.78,12.78,12.78,12.78,0.0
1944-08-11,12.83,12.83,12.83,12.83,0.0
1944-08-14,12.85,12.85,12.85,12.85,0.0
1944-08-15,12.84,12.84,12.84,12.84,0.0
1944-08-16,12.9,12.9,12.9,12.9,0.0
1944-08-17,12.98,12.98,12.98,12.98,0.0
1944-08-18,13.04,13.04,13.04,13.04,0.0
1944-08-21,12.98,12.98,12.98,12.98,0.0
1944-08-22,12.89,12.89,12.89,12.89,0.0
1944-08-23,12.91,12.91,12.91,12.91,0.0
1944-08-24,12.83,12.83,12.83,12.83,0.0
1944-08-25,12.8,12.8,12.8,12.8,0.0
1944-08-28,12.8,12.8,12.8,12.8,0.0
1944-08-29,12.84,12.84,12.84,12.84,0.0
1944-08-30,12.87,12.87,12.87,12.87,0.0
1944-08-31,12.82,12.82,12.82,12.82,0.0
1944-09-01,12.86,12.86,12.86,12.86,0.0
1944-09-05,12.78,12.78,12.78,12.78,0.0
1944-09-06,12.47,12.47,12.47,12.47,0.0
1944-09-07,12.43,12.43,12.43,12.43,0.0
1944-09-08,12.41,12.41,12.41,12.41,0.0
1944-09-11,12.48,12.48,12.48,12.48,0.0
1944-09-12,12.54,12.54,12.54,12.54,0.0
1944-09-13,12.42,12.42,12.42,12.42,0.0
1944-09-14,12.35,12.35,12.35,12.35,0.0
1944-09-15,12.45,12.45,12.45,12.45,0.0
1944-09-18,12.53,12.53,12.53,12.53,0.0
1944-09-19,12.64,12.64,12.64,12.64,0.0
1944-09-20,12.66,12.66,12.66,12.66,0.0
1944-09-21,12.62,12.62,12.62,12.62,0.0
1944-09-22,12.65,12.65,12.65,12.65,0.0
1944-09-25,12.76,12.76,12.76,12.76,0.0
1944-09-26,12.73,12.73,12.73,12.73,0.0
1944-09-27,12.73,12.73,12.73,12.73,0.0
1944-09-28,12.69,12.69,12.69,12.69,0.0
1944-09-29,12.74,12.74,12.74,12.74,0.0
1944-10-02,12.8,12.8,12.8,12.8,0.0
1944-10-03,12.8,12.8,12.8,12.8,0.0
1944-10-04,12.87,12.87,12.87,12.87,0.0
1944-10-05,12.95,12.95,12.95,12.95,0.0
1944-10-06,12.97,12.97,12.97,12.97,0.0
1944-10-09,12.89,12.89,12.89,12.89,0.0
1944-10-10,12.93,12.93,12.93,12.93,0.0
1944-10-11,13.01,13.01,13.01,13.01,0.0
1944-10-13,13.02,13.02,13.02,13.02,0.0
1944-10-16,12.95,12.95,12.95,12.95,0.0
1944-10-17,13.0,13.0,13.0,13.0,0.0
1944-10-18,13.07,13.07,13.07,13.07,0.0
1944-10-19,13.04,13.04,13.04,13.04,0.0
1944-10-20,13.02,13.02,13.02,13.02,0.0
1944-10-23,12.8,12.8,12.8,12.8,0.0
1944-10-24,12.83,12.83,12.83,12.83,0.0
1944-10-25,12.83,12.83,12.83,12.83,0.0
1944-10-26,12.73,12.73,12.73,12.73,0.0
1944-10-27,12.75,12.75,12.75,12.75,0.0
1944-10-30,12.76,12.76,12.76,12.76,0.0
1944-10-31,12.78,12.78,12.78,12.78,0.0
1944-11-01,12.83,12.83,12.83,12.83,0.0
1944-11-02,12.9,12.9,12.9,12.9,0.0
1944-11-03,12.89,12.89,12.89,12.89,0.0
1944-11-06,12.96,12.96,12.96,12.96,0.0
1944-11-08,12.94,12.94,12.94,12.94,0.0
1944-11-09,12.97,12.97,12.97,12.97,0.0
1944-11-10,12.98,12.98,12.98,12.98,0.0
1944-11-13,12.87,12.87,12.87,12.87,0.0
1944-11-14,12.71,12.71,12.71,12.71,0.0
1944-11-15,12.68,12.68,12.68,12.68,0.0
1944-11-16,12.69,12.69,12.69,12.69,0.0
1944-11-17,12.67,12.67,12.67,12.67,0.0
1944-11-20,12.72,12.72,12.72,12.72,0.0
1944-11-21,12.81,12.81,12.81,12.81,0.0
1944-11-22,12.82,12.82,12.82,12.82,0.0
1944-11-24,12.75,12.75,12.75,12.75,0.0
1944-11-27,12.79,12.79,12.79,12.79,0.0
1944-11-28,12.78,12.78,12.78,12.78,0.0
1944-11-29,12.85,12.85,12.85,12.85,0.0
1944-11-30,12.83,12.83,12.83,12.83,0.0
1944-12-01,12.8,12.8,12.8,12.8,0.0
1944-12-04,12.91,12.91,12.91,12.91,0.0
1944-12-05,12.96,12.96,12.96,12.96,0.0
1944-12-06,12.96,12.96,12.96,12.96,0.0
1944-12-07,12.99,12.99,12.99,12.99,0.0
1944-12-08,13.09,13.09,13.09,13.09,0.0
1944-12-11,13.17,13.17,13.17,13.17,0.0
1944-12-12,13.14,13.14,13.14,13.14,0.0
1944-12-13,13.1,13.1,13.1,13.1,0.0
1944-12-14,13.14,13.14,13.14,13.14,0.0
1944-12-15,13.27,13.27,13.27,13.27,0.0
1944-12-18,13.19,13.19,13.19,13.19,0.0
1944-12-19,13.23,13.23,13.23,13.23,0.0
1944-12-20,13.14,13.14,13.14,13.14,0.0
1944-12-21,13.11,13.11,13.11,13.11,0.0
1944-12-22,13.12,13.12,13.12,13.12,0.0
1944-12-26,13.03,13.03,13.03,13.03,0.0
1944-12-27,12.97,12.97,12.97,12.97,0.0
1944-12-28,13.1,13.1,13.1,13.1,0.0
1944-12-29,13.28,13.28,13.28,13.28,0.0
1945-01-02,13.33,13.33,13.33,13.33,0.0
1945-01-03,13.47,13.47,13.47,13.47,0.0
1945-01-04,13.49,13.49,13.49,13.49,0.0
1945-01-05,13.46,13.46,13.46,13.46,0.0
1945-01-08,13.58,13.58,13.58,13.58,0.0
1945-01-09,13.59,13.59,13.59,13.59,0.0
1945-01-10,13.69,13.69,13.69,13.69,0.0
1945-01-11,13.68,13.68,13.68,13.68,0.0
1945-01-12,13.64,13.64,13.64,13.64,0.0
1945-01-15,13.55,13.55,13.55,13.55,0.0
1945-01-16,13.54,13.54,13.54,13.54,0.0
1945-01-17,13.63,13.63,13.63,13.63,0.0
1945-01-18,13.57,13.57,13.57,13.57,0.0
1945-01-19,13.44,13.44,13.44,13.44,0.0
1945-01-22,13.3,13.3,13.3,13.3,0.0
1945-01-23,13.21,13.21,13.21,13.21,0.0
1945-01-24,13.25,13.25,13.25,13.25,0.0
1945-01-25,13.33,13.33,13.33,13.33,0.0
1945-01-26,13.46,13.46,13.46,13.46,0.0
1945-01-29,13.54,13.54,13.54,13.54,0.0
1945-01-30,13.46,13.46,13.46,13.46,0.0
1945-01-31,13.47,13.47,13.47,13.47,0.0
1945-02-01,13.5,13.5,13.5,13.5,0.0
1945-02-02,13.6,13.6,13.6,13.6,0.0
1945-02-05,13.7,13.7,13.7,13.7,0.0
1945-02-06,13.73,13.73,13.73,13.73,0.0
1945-02-07,13.76,13.76,13.76,13.76,0.0
1945-02-08,13.76,13.76,13.76,13.76,0.0
1945-02-09,13.68,13.68,13.68,13.68,0.0
1945-02-13,13.9,13.9,13.9,13.9,0.0
1945-02-14,13.97,13.97,13.97,13.97,0.0
1945-02-15,14.07,14.07,14.07,14.07,0.0
1945-02-16,14.05,14.05,14.05,14.05,0.0
1945-02-19,14.16,14.16,14.16,14.16,0.0
1945-02-20,14.21,14.21,14.21,14.21,0.0
1945-02-21,14.19,14.19,14.19,14.19,0.0
1945-02-23,14.16,14.16,14.16,14.16,0.0
1945-02-26,14.09,14.09,14.09,14.09,0.0
1945-02-27,14.2,14.2,14.2,14.2,0.0
1945-02-28,14.3,14.3,14.3,14.3,0.0
1945-03-01,14.32,14.32,14.32,14.32,0.0
1945-03-02,14.23,14.23,14.23,14.23,0.0
1945-03-05,14.3,14.3,14.3,14.3,0.0
1945-03-06,14.37,14.37,14.37,14.37,0.0
1945-03-07,14.38,14.38,14.38,14.38,0.0
1945-03-08,14.12,14.12,14.12,14.12,0.0
1945-03-09,13.82,13.82,13.82,13.82,0.0
1945-03-12,13.99,13.99,13.99,13.99,0.0
1945-03-13,13.99,13.99,13.99,13.99,0.0
1945-03-14,14.01,14.01,14.01,14.01,0.0
1945-03-15,14.07,14.07,14.07,14.07,0.0
1945-03-16,14.09,14.09,14.09,14.09,0.0
1945-03-19,14.01,14.01,14.01,14.01,0.0
1945-03-20,13.82,13.82,13.82,13.82,0.0
1945-03-21,13.69,13.69,13.69,13.69,0.0
1945-03-22,13.68,13.68,13.68,13.68,0.0
1945-03-23,13.74,13.74,13.74,13.74,0.0
1945-03-26,13.39,13.39,13.39,13.39,0.0
1945-03-27,13.47,13.47,13.47,13.47,0.0
1945-03-28,13.58,13.58,13.58,13.58,0.0
1945-03-29,13.61,13.61,13.61,13.61,0.0
1945-04-02,13.77,13.77,13.77,13.77,0.0
1945-04-03,13.79,13.79,13.79,13.79,0.0
1945-04-04,13.77,13.77,13.77,13.77,0.0
1945-04-05,13.67,13.67,13.67,13.67,0.0
1945-04-06,13.77,13.77,13.77,13.77,0.0
1945-04-09,13.81,13.81,13.81,13.81,0.0
1945-04-10,13.86,13.86,13.86,13.86,0.0
1945-04-11,14.06,14.06,14.06,14.06,0.0
1945-04-12,14.05,14.05,14.05,14.05,0.0
1945-04-13,14.2,14.2,14.2,14.2,0.0
1945-04-16,14.49,14.49,14.49,14.49,0.0
1945-04-17,14.51,14.51,14.51,14.51,0.0
1945-04-18,14.65,14.65,14.65,14.65,0.0
1945-04-19,14.51,14.51,14.51,14.51,0.0
1945-04-20,14.49,14.49,14.49,14.49,0.0
1945-04-23,14.63,14.63,14.63,14.63,0.0
1945-04-24,14.7,14.7,14.7,14.7,0.0
1945-04-25,14.67,14.67,14.67,14.67,0.0
1945-04-26,14.64,14.64,14.64,14.64,0.0
1945-04-27,14.7,14.7,14.7,14.7,0.0
1945-04-30,14.84,14.84,14.84,14.84,0.0
1945-05-01,14.79,14.79,14.79,14.79,0.0
1945-05-02,14.77,14.77,14.77,14.77,0.0
1945-05-03,14.87,14.87,14.87,14.87,0.0
1945-05-04,14.92,14.92,14.92,14.92,0.0
1945-05-07,14.93,14.93,14.93,14.93,0.0
1945-05-08,14.96,14.96,14.96,14.96,0.0
1945-05-09,14.81,14.81,14.81,14.81,0.0
1945-05-10,14.62,14.62,14.62,14.62,0.0
1945-05-11,14.62,14.62,14.62,14.62,0.0
1945-05-14,14.63,14.63,14.63,14.63,0.0
1945-05-15,14.68,14.68,14.68,14.68,0.0
1945-05-16,14.69,14.69,14.69,14.69,0.0
1945-05-17,14.77,14.77,14.77,14.77,0.0
1945-05-18,14.87,14.87,14.87,14.87,0.0
1945-05-21,14.82,14.82,14.82,14.82,0.0
1945-05-22,14.81,14.81,14.81,14.81,0.0
1945-05-23,14.7,14.7,14.7,14.7,0.0
1945-05-24,14.7,14.7,14.7,14.7,0.0
1945-05-25,14.79,14.79,14.79,14.79,0.0
1945-05-28,15.03,15.03,15.03,15.03,0.0
1945-05-29,15.11,15.11,15.11,15.11,0.0
1945-05-31,15.01,15.01,15.01,15.01,0.0
1945-06-01,15.03,15.03,15.03,15.03,0.0
1945-06-04,15.05,15.05,15.05,15.05,0.0
1945-06-05,15.03,15.03,15.03,15.03,0.0
1945-06-06,14.96,14.96,14.96,14.96,0.0
1945-06-07,14.97,14.97,14.97,14.97,0.0
1945-06-08,14.93,14.93,14.93,14.93,0.0
1945-06-11,14.89,14.89,14.89,14.89,0.0
1945-06-12,14.92,14.92,14.92,14.92,0.0
1945-06-13,14.99,14.99,14.99,14.99,0.0
1945-06-14,15.05,15.05,15.05,15.05,0.0
1945-06-15,15.1,15.1,15.1,15.1,0.0
1945-06-18,15.09,15.09,15.09,15.09,0.0
1945-06-19,15.11,15.11,15.11,15.11,0.0
1945-06-20,15.18,15.18,15.18,15.18,0.0
1945-06-21,15.26,15.26,15.26,15.26,0.0
1945-06-22,15.28,15.28,15.28,15.28,0.0
1945-06-25,15.35,15.35,15.35,15.35,0.0
1945-06-26,15.37,15.37,15.37,15.37,0.0
1945-06-27,15.35,15.35,15.35,15.35,0.0
1945-06-28,15.04,15.04,15.04,15.04,0.0
1945-06-29,14.87,14.87,14.87,14.87,0.0
1945-07-02,15.03,15.03,15.03,15.03,0.0
1945-07-03,15.03,15.03,15.03,15.03,0.0
1945-07-05,14.86,14.86,14.86,14.86,0.0
1945-07-06,14.91,14.91,14.91,14.91,0.0
1945-07-09,15.04,15.04,15.04,15.04,0.0
1945-07-10,15.1,15.1,15.1,15.1,0.0
1945-07-11,15.05,15.05,15.05,15.05,0.0
1945-07-12,15.09,15.09,15.09,15.09,0.0
1945-07-13,15.05,15.05,15.05,15.05,0.0
1945-07-16,14.94,14.94,14.94,14.94,0.0
1945-07-17,14.61,14.61,14.61,14.61,0.0
1945-07-18,14.56,14.56,14.56,14.56,0.0
1945-07-19,14.66,14.66,14.66,14.66,0.0
1945-07-20,14.66,14.66,14.66,14.66,0.0
1945-07-23,14.51,14.51,14.51,14.51,0.0
1945-07-24,14.54,14.54,14.54,14.54,0.0
1945-07-25,14.68,14.68,14.68,14.68,0.0
1945-07-26,14.38,14.38,14.38,14.38,0.0
1945-07-27,14.45,14.45,14.45,14.45,0.0
1945-07-30,14.6,14.6,14.6,14.6,0.0
1945-07-31,14.66,14.66,14.66,14.66,0.0
1945-08-01,14.68,14.68,14.68,14.68,0.0
1945-08-02,14.62,14.62,14.62,14.62,0.0
1945-08-03,14.68,14.68,14.68,14.68,0.0
1945-08-06,14.72,14.72,14.72,14.72,0.0
1945-08-07,14.52,14.52,14.52,14.52,0.0
1945-08-08,14.55,14.55,14.55,14.55,0.0
1945-08-09,14.79,14.79,14.79,14.79,0.0
1945-08-10,14.78,14.78,14.78,14.78,0.0
1945-08-13,14.61,14.61,14.61,14.61,0.0
1945-08-14,14.7,14.7,14.7,14.7,0.0
1945-08-17,14.62,14.62,14.62,14.62,0.0
1945-08-20,14.4,14.4,14.4,14.4,0.0
1945-08-21,14.46,14.46,14.46,14.46,0.0
1945-08-22,14.56,14.56,14.56,14.56,0.0
1945-08-23,14.85,14.85,14.85,14.85,0.0
1945-08-24,15.05,15.05,15.05,15.05,0.0
1945-08-27,15.27,15.27,15.27,15.27,0.0
1945-08-28,15.32,15.32,15.32,15.32,0.0
1945-08-29,15.3,15.3,15.3,15.3,0.0
1945-08-30,15.35,15.35,15.35,15.35,0.0
1945-08-31,15.51,15.51,15.51,15.51,0.0
1945-09-04,15.51,15.51,15.51,15.51,0.0
1945-09-05,15.53,15.53,15.53,15.53,0.0
1945-09-06,15.74,15.74,15.74,15.74,0.0
1945-09-07,15.73,15.73,15.73,15.73,0.0
1945-09-10,15.78,15.78,15.78,15.78,0.0
1945-09-11,15.88,15.88,15.88,15.88,0.0
1945-09-12,15.95,15.95,15.95,15.95,0.0
1945-09-13,15.95,15.95,15.95,15.95,0.0
1945-09-14,15.86,15.86,15.86,15.86,0.0
1945-09-17,15.51,15.51,15.51,15.51,0.0
1945-09-18,15.82,15.82,15.82,15.82,0.0
1945-09-19,15.97,15.97,15.97,15.97,0.0
1945-09-20,16.03,16.03,16.03,16.03,0.0
1945-09-21,15.95,15.95,15.95,15.95,0.0
1945-09-24,15.91,15.91,15.91,15.91,0.0
1945-09-25,15.93,15.93,15.93,15.93,0.0
1945-09-26,15.92,15.92,15.92,15.92,0.0
1945-09-27,15.86,15.86,15.86,15.86,0.0
1945-09-28,16.05,16.05,16.05,16.05,0.0
1945-10-01,16.33,16.33,16.33,16.33,0.0
1945-10-02,16.33,16.33,16.33,16.33,0.0
1945-10-03,16.3,16.3,16.3,16.3,0.0
1945-10-04,16.3,16.3,16.3,16.3,0.0
1945-10-05,16.38,16.38,16.38,16.38,0.0
1945-10-08,16.5,16.5,16.5,16.5,0.0
1945-10-09,16.54,16.54,16.54,16.54,0.0
1945-10-10,16.6,16.6,16.6,16.6,0.0
1945-10-11,16.58,16.58,16.58,16.58,0.0
1945-10-15,16.59,16.59,16.59,16.59,0.0
1945-10-16,16.59,16.59,16.59,16.59,0.0
1945-10-17,16.66,16.66,16.66,16.66,0.0
1945-10-18,16.72,16.72,16.72,16.72,0.0
1945-10-19,16.59,16.59,16.59,16.59,0.0
1945-10-22,16.71,16.71,16.71,16.71,0.0
1945-10-23,16.58,16.58,16.58,16.58,0.0
1945-10-24,16.33,16.33,16.33,16.33,0.0
1945-10-25,16.41,16.41,16.41,16.41,0.0
1945-10-26,16.49,16.49,16.49,16.49,0.0
1945-10-29,16.3,16.3,16.3,16.3,0.0
1945-10-30,16.38,16.38,16.38,16.38,0.0
1945-10-31,16.65,16.65,16.65,16.65,0.0
1945-11-01,16.87,16.87,16.87,16.87,0.0
1945-11-02,16.86,16.86,16.86,16.86,0.0
1945-11-05,16.94,16.94,16.94,16.94,0.0
1945-11-07,17.14,17.14,17.14,17.14,0.0
1945-11-08,17.08,17.08,17.08,17.08,0.0
1945-11-09,17.1,17.1,17.1,17.1,0.0
1945-11-13,17.04,17.04,17.04,17.04,0.0
1945-11-14,16.95,16.95,16.95,16.95,0.0
1945-11-15,17.08,17.08,17.08,17.08,0.0
1945-11-16,17.0,17.0,17.0,17.0,0.0
1945-11-19,17.19,17.19,17.19,17.19,0.0
1945-11-20,17.27,17.27,17.27,17.27,0.0
1945-11-21,17.02,17.02,17.02,17.02,0.0
1945-11-23,16.85,16.85,16.85,16.85,0.0
1945-11-26,16.94,16.94,16.94,16.94,0.0
1945-11-27,17.15,17.15,17.15,17.15,0.0
1945-11-28,17.06,17.06,17.06,17.06,0.0
1945-11-29,17.03,17.03,17.03,17.03,0.0
1945-11-30,17.19,17.19,17.19,17.19,0.0
1945-12-03,17.44,17.44,17.44,17.44,0.0
1945-12-04,17.42,17.42,17.42,17.42,0.0
1945-12-05,17.41,17.41,17.41,17.41,0.0
1945-12-06,17.5,17.5,17.5,17.5,0.0
1945-12-07,17.54,17.54,17.54,17.54,0.0
1945-12-10,17.68,17.68,17.68,17.68,0.0
1945-12-11,17.64,17.64,17.64,17.64,0.0
1945-12-12,17.37,17.37,17.37,17.37,0.0
1945-12-13,17.29,17.29,17.29,17.29,0.0
1945-12-14,17.31,17.31,17.31,17.31,0.0
1945-12-17,16.94,16.94,16.94,16.94,0.0
1945-12-18,17.1,17.1,17.1,17.1,0.0
1945-12-19,17.1,17.1,17.1,17.1,0.0
1945-12-20,16.99,16.99,16.99,16.99,0.0
1945-12-21,16.98,16.98,16.98,16.98,0.0
